id,name,text,text_jp
$C2910_MAIN_8100_0500_00_yfi,Yuffie,It’s for the materia!,マテリアのためだもん
$C2910_MAIN_8100_0600_00_ntk,Gi Nattak,Quietly now—the planet is listening.,静かに　星が聞いています
$C2910_MAIN_8100_0700_00_blt,Barret,Is it bad if they hear?,聞かれちゃ　まずいのか？
$C2910_MAIN_8100_0800_00_ntk,Gi Nattak,"If the planet knows, it’ll soon reach the Cetra’s ears.",星が知ると　それはほどなく<br>セトラの耳に入るのですよ
$C2910_MAIN_8100_0900_00_ntk,Gi Nattak,"The Cetra lack a bit of...tolerance, you see.",セトラは少々　寛容の精神に欠けますからね
$C2910_MAIN_8100_1000_00_art,Aerith,"I’m a descendant of the Cetra, though.",わたし　セトラの末裔ですけど
$C2910_MAIN_8100_1000_07_cat,Cait Sith,COSME_701,COSME_701
$C2910_MAIN_8100_1000_10_art,Aerith,COSME_702,COSME_702
$C2910_MAIN_8100_1100_00_ntk,Gi Nattak,It seems you’ve only inherited their blood.,あなたが継承したのは　血だけのようだ
$C2910_MAIN_8100_1200_00_ntk,Gi Nattak,"You’ve left the Cetra’s story behind somewhere, haven’t you?",セトラの物語は　どこかに忘れてきましたね
$C2910_MAIN_8100_1300_00_art,Aerith,Have I?,そうなの？
$C2910_MAIN_8100_1400_00_ntk,Gi Nattak,The days of the Cetra were harsh. Ignorance might let you live longer.,セトラの日々は過酷です<br>知らない方が長く生きられるでしょう
$C3010_MAIN_1800_0100_00_art,Aerith,COSME_707,COSME_707
$C3010_MAIN_1800_0200_00_ntk,Gi Nattak,We’ve arrived.,到着です
$C3010_MAIN_1900_0000_02_yfi,Yuffie,COSME_709,COSME_709
$C3010_MAIN_1900_0000_05_yfi,Yuffie,COSME_710,COSME_710
$C3010_MAIN_1900_0100_00_yfi,Yuffie,No way I’m losin’~!,負けるかあ～！
$C3010_MAIN_1900_0100_05_yfi,Yuffie,COSME_712,COSME_712
$C3010_MAIN_1900_0100_07_yfi,Yuffie,COSME_713,COSME_713
$C3010_MAIN_1900_0100_11_tif,Tifa,COSME_714,COSME_714
$C3010_MAIN_1900_0200_00_tif,Tifa,COSME_715,COSME_715
$C3010_MAIN_1900_0300_00_ntk,Gi Nattak,Welcome to the Gi’s village.,ようこそ　ギ族の里へ
$C3010_MAIN_2000_0100_00_gst,<i>Gi</i>,"<i>People of the planet, you’ve done well to come.</i>",<i>星の民よ　よくぞ来た</i>
$C3010_MAIN_2000_0200_00_blt,Barret,What the hell was that!?,なんだ　いまのは！
$C3010_MAIN_2000_0300_00_ntk,Gi Nattak,The Gi’s consciousness lingers even without flesh—it never fades.,ギの意識は　肉体を無くしても<br>滅することがありません
$C3010_MAIN_2000_0400_00_ntk,Gi Nattak,The planet won’t accept the consciousness of outsiders like us.,よそ者の我らの意識を<br>星は受け入れてはくれないのです
$C3010_MAIN_2000_0400_05_blt,Barret,COSME_721,COSME_721
$C3010_MAIN_2000_0500_00_blt,Barret,That’s a tough spot. I feel for ya.,それは難儀なこった　同情するぜ
$C3010_MAIN_2000_0600_00_ntk,Gi Nattak,This statue is a vessel for the Gi who’ve lost their bodies.,この像は体を無くした　ギの依り代
$C3010_MAIN_2000_0700_00_ntk,Gi Nattak,Please lend them an ear—they’re starving for someone to listen.,訴えに耳を傾けてやってください<br>彼らは　聞き手に飢えています
$C3010_MAIN_2000_0700_05_ntk,Gi Nattak,COSME_725,COSME_725
$C3010_MAIN_2000_0800_00_art,Aerith,The planet won’t accept the outsider Gi.,よそ者のギ族を　星は受け入れてくれない
$C3010_MAIN_2000_0900_00_tif,Tifa,"They can’t return to the Lifestream, huh?",ライフストリームに帰れないんだね
$C3010_MAIN_2000_1000_00_yfi,Yuffie,So they don’t die? That’s invincible!,それって死なないってこと？　無敵じゃん！
$C3010_MAIN_2000_1100_00_cat,Cait Sith,"But it’s not like they’re alive either, aye?",生きてるっちゅーワケでも　ないんでっしゃろ
$C3010_MAIN_2000_1110_00_cat,Cait Sith,That half-baked state—ain’t it worse than dyin’?,そんな中途ハンパな状態<br>死ぬより　苦しいんとちゃいます？
$C3010_MAIN_2000_1200_00_yfi,Yuffie,Like you’d know—you’ve never died!,死んだことなんかないクセに
$C3010_MAIN_2000_1200_05_yfi,Yuffie,COSME_732,COSME_732
$C3010_MAIN_2000_1300_00_yfi,Yuffie,"Wait, are you even alive?",っていうか　あんた生きてるの？
$C3010_MAIN_2000_1400_00_cat,Cait Sith,COSME_734,COSME_734
$C3010_MAIN_2000_1410_00_cat,Cait Sith,"Half-baked’s me, huh~",中途半端は　ボクでっか～
$C3010_MAIN_2000_1500_00_gst,<i>Gi</i>,<i>The Gi sought materia...</i>,<i>ギは　マテリアを求めたり</i>
$C3010_MAIN_2000_1600_00_yfi,Yuffie,Me too!,アタシもだよ
$C3010_MAIN_2050_0100_00_gst,Gi Spectre,"For us, there’s neither death nor life.",我らには　死も生もない
$C3010_MAIN_2050_0200_00_gst,Gi Spectre,Only eternity.,あるのは　永遠のみ
$C3010_MAIN_2050_0300_00_gst,Gi Spectre,The Gi sought materia...,ギは　マテリアを求めたり
$C3010_MAIN_2050_0400_00_gst,Gi Spectre,The Gi sought materia...,ギは　マテリアを求めたり
$C3010_MAIN_2100_0100_00_gst,<i>Gi</i>,<i>Our fate—not accepted by the planet—we searched for a way to heal ourselves.</i>,<i>星に受け入れられぬ我らのさだめ<br>我らは　我らを癒す道を探った</i>
$C3010_MAIN_2100_0200_00_yfi,Yuffie,And that’s materia?,それが　マテリアなの？
$C3010_MAIN_2100_0300_00_gst,<i>Gi</i>,<i>The Gi sought a materia of healing...</i>,<i>ギは　癒しのマテリアを求めたり</i>
$C3010_MAIN_2150_0100_00_gst,Gi Spectre,The Cetra abandoned us.,セトラは　我らを見捨てた
$C3010_MAIN_2150_0200_00_gst,Gi Spectre,The Cetra betrayed us.,セトラは　我らを裏切った
$C3010_MAIN_2150_0300_00_gst,Gi Spectre,The Gi sought healing...,ギは　癒しを求めたり
$C3010_MAIN_2150_0400_00_gst,Gi Spectre,The Gi sought healing...,ギは　癒しを求めたり
$C3010_MAIN_2200_0100_00_gst,<i>Gi</i>,<i>Materia...It’d grant us the ultimate healing.</i>,<i>マテリア……<br>それは　究極の癒しを我らに与える</i>
$C3010_MAIN_2200_0200_00_yfi,Yuffie,Ultimate materia!,究極のマテリア！
$C3010_MAIN_2200_0210_00_yfi,Yuffie,Where? Where is it!?,どこ　どこにあんの？
$C3010_MAIN_2200_0300_00_gst,<i>Gi</i>,<i>The Gi sought ultimate healing in materia...</i>,<i>ギは　究極の癒しをマテリアに求めたり</i>
$C3010_MAIN_2300_0100_00_gst,<i>Gi</i>,<i>The ultimate healing—nothingness. Returning to nothing is our deepest wish.</i>,<i>究極の癒し　すなわち　無<br>無に帰ることこそ　我々の悲願</i>
$C3010_MAIN_2300_0200_00_yfi,Yuffie,Nothingness is healing? What’s that!?,無になることが　いやし？　ナニソレ
$C3010_MAIN_2300_0300_00_gst,<i>Gi</i>,<i>The Gi entrusted their wish to pure materia...</i>,<i>ギは　無垢なるマテリアに願いを託したり</i>
$C3010_MAIN_2400_0100_00_blt,Barret,Somethin’s pricklin’ at my chest.,なんか　胸のあたりがザラッとするぜ
$C3010_MAIN_2400_0110_00_blt,Barret,This place don’t feel too good.,あんまり　いい感じじゃねえな　ここは
$C3010_MAIN_2400_0200_00_cat,Cait Sith,"For the Gi, healing’s becomin’ nothing.",ギ族にとって　癒しは無になること
$C3010_MAIN_2400_0300_00_cat,Cait Sith,Their wish is to vanish from this planet—or else wipe the planet out with ‘em?,この星から消えるんが願い<br>せやなかったら　星ごと消す？
$C3010_MAIN_2400_0400_00_yfi,Yuffie,Scary!,こわっ！
$C3010_MAIN_2400_0400_05_red,Red XIII,COSME_761,COSME_761
$C3010_MAIN_2400_0500_00_red,Red XIII,Yeah.,うん
$C3010_MAIN_2400_0600_00_yfi,Yuffie,Wouldn’t it be better if someone reliable like me managed that materia?,そのマテリア　アタシみたいに<br>しっかりした人が管理したほうが良くない？
$C3010_MAIN_2400_0700_00_cat,Cait Sith,I reckon stayin’ outta this’d be smarter.,関わらんほうが得策やと思いますけど
$C3010_MAIN_2400_0800_00_cld,Cloud,Looks like it’s too late for that.,もう遅いようだな
$C3010_MAIN_2400_0900_00_cat,Cait Sith,COSME_766,COSME_766
$C3010_MAIN_2400_0900_05_yfi,Yuffie,COSME_767,COSME_767
$C3010_MAIN_2400_0900_07_red,Red XIII,COSME_768,COSME_768
$C3010_MAIN_2400_1000_00_red,Red XIII,What’re they gonna ask us to do?,オイラたちに　なにを頼む気なんだろう
$C3010_MAIN_2400_1100_00_gst,<i>Gi</i>,<i>The Gi’s wish stained pure materia black...</i>,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1200_00_gst,<i>Gi</i>,<i>The Gi’s wish stained pure materia black...</i>,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1300_00_gst,<i>Gi</i>,<i>The Gi’s wish—</i>,<i>ギの願いは──</i>
$C3010_MAIN_2400_1400_00_blt,Barret,The Black Materia!?,黒いマテリアかよ
$C3010_MAIN_2400_1500_00_cld,Cloud,COSME_774,COSME_774
$C3010_MAIN_2400_1600_00_gst,<i>Gi</i>,<i>The Gi’s wish stained pure materia black...</i>,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1700_00_cld,Cloud,Looks like we can’t avoid this materia.,このマテリアを　避けては通れないらしい
$C3010_MAIN_2400_1800_00_cld,Cloud,I won’t play into his hands.,あいつの言いなりにはならない
$C3010_MAIN_2400_1900_00_cld,Cloud,"No tellin’ how far we can fool ‘em, but let’s play along.",どこまでだませるかわからないが　話を合わせよう
$C3010_MAIN_2500_0100_00_ntk,Gi Nattak,"Our homeland, our planet, grew old and faded, becoming part of this planet.",我らギの故郷　我らの星は老いて力尽き<br>この星の一部となりました
$C3010_MAIN_2500_0200_00_ntk,Gi Nattak,"The sky split, the earth cracked, the seas vanished, and time unraveled.",空は割れ　大地は裂け<br>海は消え　時は乱れ
$C3010_MAIN_2500_0300_00_ntk,Gi Nattak,A handful of Gi survived that chaos and became dwellers of this planet.,その混乱を生きのびた　少数のギが<br>この星の住人となったのです
$C3010_MAIN_2500_0400_00_ntk,Gi Nattak,"But to the planet, the Gi were foreign.",しかし星にとって　ギは異物でありました
$C3010_MAIN_2500_0500_00_ntk,Gi Nattak,"Even in death, still foreign.",死してもなお異物
$C3010_MAIN_2500_0600_00_ntk,Gi Nattak,We’re not allowed to fade into the planet’s consciousness—the Lifestream.,星の意識　いわゆるライフストリームの中に<br>消え去ることは許されません
$C3010_MAIN_2500_0700_00_ntk,Gi Nattak,Bound to this land under the planet’s watch...,星が見張る　この土地に縛りつけられ
$C3010_MAIN_2500_0800_00_ntk,Gi Nattak,"Unable to live or vanish, enduring a meaningless torment of time.",生きることも　消えることも許されず<br>無為な時を過ごす苦行
$C3010_MAIN_2500_0900_00_ntk,Gi Nattak,Our deepest wish became liberation from this suffering.,この苦行から解放されることが<br>我々の悲願になりました
$C3010_MAIN_2600_0200_00_ntk,Gi Nattak,We obtained pure materia nurtured by the planet and poured our clan’s wish into it.,我々は　星が育んだ無垢なるマテリアを手に入れ<br>一族の願いを注ぎ込んだのです
$C3010_MAIN_2600_0400_00_ntk,Gi Nattak,After an eternity...,長いときの果て……
$C3010_MAIN_2600_0500_00_ntk,Gi Nattak,"The materia finally accepted our wish, and we gained the great materia of healing.",マテリアは　ついに願いを受け入れ<br>我らは大いなる癒しのマテリアを手に入れました
$C3010_MAIN_2600_0700_00_ntk,Gi Nattak,"We rejoiced, thinking our wish would finally come true—but that joy was short-lived.",悲願が叶う　ついにその時が来たと<br>喜んだのも束の間のこと
$C3010_MAIN_2600_0800_00_ntk,Gi Nattak,The hated Cetra invaded this land and stole our treasure.,憎きセトラがこの地に入り込み<br>我らの宝を奪い取ってしまったのです
$C3010_MAIN_2600_0900_00_ntk,Gi Nattak,"We call that jet-black orb the ""Black Materia.""",我々は　その漆黒の宝珠を<br>『黒マテリア』と呼んでいます
$C3010_MAIN_2600_1000_00_ntk,Gi Nattak,"Please, return the Black Materia to us.",どうか　黒マテリアを<br>我らの元に返していただきたい
$C3010_MAIN_2600_1010_00_ntk,Gi Nattak,That is the wish we entrust to you.,それこそが　あなたがたに託したい我らの願い
$C3010_MAIN_2600_1100_00_ntk,Gi Nattak,"If a Cetra descendant aids us, our long-standing grudge might finally fade.",セトラの末裔が協力してくれるのであれば<br>長きわだかまりも消えてなくなるでしょう
$C3010_MAIN_2600_1200_00_cld,Cloud,Any leads?,手がかりは？
$C3010_MAIN_2600_1300_00_ntk,Gi Nattak,I’ve heard the Black Materia is hidden in the Cetra’s temple.,黒マテリアは<br>セトラの神殿に隠されたと聞いています
$C3010_MAIN_2600_1400_00_cat,Cait Sith,"Cetra, Ancients, temple...",セトラ　古代種　神殿……
$C3010_MAIN_2600_1500_00_blt,Barret,"Don’t know it, huh?",知らねえか
$C3010_MAIN_2600_1600_00_cat,Cait Sith,I reckon I do.,あの　ボク　わかると思います
$C3010_MAIN_2600_1600_05_cat,Cait Sith,COSME_802,COSME_802
$C3010_MAIN_2600_1700_00_ntk,Gi Nattak,"O hollow one, can we trust you?",虚ろなる者よ　信じてよいのですか
$C3010_MAIN_2600_1800_00_cat,Cait Sith,"Hey, you!",ヘイ・ユー！
$C3010_MAIN_2600_1900_00_cat,Cait Sith,"I’ll read your future, folks! A bright future, a fun future!",みなさんの未来　占うで～！<br>明るいミライ　ゆかいなミライ
$C3010_MAIN_2600_2000_00_cld,Cloud,"If he says it’s fine, it’s fine. Trust him.",こいつが言うなら大丈夫だ　信じていい
$C3010_MAIN_2600_2000_05_cat,Cait Sith,COSME_807,COSME_807
$C3010_MAIN_2600_2010_00_ntk,Gi Nattak,Hmm...,うむ……
$C3010_MAIN_2600_2100_00_ntk,Gi Nattak,Seems we’ve been found out.,どうやら　見つかってしまったようだ
$C3010_MAIN_2600_2200_00_ntk,Gi Nattak,"O people of the planet, O brave ones...",星の民よ　勇敢なる者たちよ
$C3010_MAIN_2600_2300_00_ntk,Gi Nattak,Please bring the Black Materia to this land.,どうか　黒マテリアをこの地に
$C3010_MAIN_2700_0000_11_yfi,Yuffie,COSME_812,COSME_812
$C3010_MAIN_2700_0100_00_art,Aerith,"Oh, we’re back.",あれ　帰ってきた
$C3010_MAIN_2700_0100_05_tif,Tifa,COSME_814,COSME_814
$C3010_MAIN_2700_0200_00_cld,Cloud,"First, let’s head topside.",まず　地上に出よう
$C3010_MAIN_2700_0300_00_yfi,Yuffie,Roger that!,りょーかい！
$C3010_MAIN_2700_0400_00_red,Red XIII,"Watch me, Dad.",見ててよ　父さん
$C3010_MAIN_2750_0100_00_mma,Assistant,You’ve returned safely.,無事にお戻りになられましたね
$C3010_MAIN_2750_0200_00_mma,Assistant,"We’ll guide you to Lord Bugenhagen. This way, please.",ブーゲンハーゲン様の元へ案内いたします<br>どうぞ　こちらへ
$C3010_MAIN_2750_0300_00_mma,Assistant,May the planet be with you.,星とともにあらんことを
$C3010_MAIN_2800_0100_00_yfi,Yuffie,"Kishishishi! We totally fooled ‘em, huh~",キシシシシ！　うまくダマせたよね～
$C3010_MAIN_2800_0200_00_yfi,Yuffie,Those Gi spectres think we’re gonna bring ‘em the materia!,あのギ族の亡霊<br>アタシたちがマテリア持ってくると思ってるよ
$C3010_MAIN_2800_0300_00_blt,Barret,"They kept ramblin’ ‘bout ""great healing"" or whatever,",大いなる癒しとかなんとか言ってたが
$C3010_MAIN_2800_0400_00_blt,Barret,"But basically, it’s some damn terrifying materia with insane power.",要するに　とんでもねえ威力の<br>おっそろしいマテリアってことだ
$C3010_MAIN_2800_0410_00_blt,Barret,"Yeah, no way we’re handin’ it over to them.",ああ　ヤツらに渡すワケにはいかねえ
$C3010_MAIN_2800_0500_00_cld,Cloud,We gotta find it before they do.,あいつより　先に見つけないと
$C3010_MAIN_2800_0600_00_tif,Tifa,Before who?,あいつって？
$C3010_MAIN_2800_0700_00_cld,Cloud,Sephiroth.,セフィロスだ
$C3010_MAIN_2800_0800_00_cld,Cloud,Didn’t you feel his presence?,気配を感じなかったのか？
$C3010_MAIN_2800_0900_00_art,Aerith,Yeah...,うん……
$C3010_MAIN_2800_1000_00_blt,Barret,"If you say Sephiroth was there, then he was there, man.",セフィロスに関しちゃあ<br>おまえがそう言うなら　いたんだろうよ
$C3010_MAIN_2800_1100_00_yfi,Yuffie,"So, so—Sephiroth’s after the Black Materia too!?",じゃあじゃあ　セフィロスも<br>黒マテリアを狙ってるってこと？
$C3010_MAIN_2800_1200_00_cld,Cloud,"Yeah, we’d better assume so.",ああ　そう考えた方がいい
$C3010_MAIN_2800_1300_00_yfi,Yuffie,Big trouble—we can’t waste time! The Black Materia’s mine!,たいへん　こうしちゃいらんないよ<br>黒マテリアは　アタシが手に入れるんだから！
$C3010_MAIN_2900_0100_00_art,Aerith,"Hey, Cait Sith, how do you know about the Cetra temple?",ねえ　ケット・シー<br>セトラの神殿のこと　どうして知ってるの？
$C3010_MAIN_2900_0200_00_cat,Cait Sith,"Uh, well, er...",いや　え～っと……
$C3010_MAIN_2900_0300_00_cat,Cait Sith,"I don’t exactly ""know""—more like I’ve got a hunch.",知ってるっちゅーか<br>心当たりがあるっちゅーか
$C3010_MAIN_2900_0400_00_yfi,Yuffie,Huh~?,あ～ん？
$C3010_MAIN_2900_0500_00_cat,Cait Sith,"Way back, I saw it in some company files. If we’ve got a Shinra terminal, I can look it up.",むかし　会社の資料で見たことあるんです<br>神羅の端末があったら　調べられると思います
$C3010_MAIN_2900_0600_00_cld,Cloud,Is there a terminal in Cosmo Canyon too?,端末はコスモキャニオンにもあるのか
$C3010_MAIN_2900_0700_00_cat,Cait Sith,...Should be! Let’s ask Bugenhagen!,……のハズです<br>ブーゲンはんに聞いてみましょ！
$C3010_MAIN_3000_0100_00_bgh,Bugenhagen,Ho ho ho!,ホーホウホウ！
$C3010_MAIN_3000_0200_00_bgh,Bugenhagen,"Looks like you made it back safe! That’s a relief, a big relief.",無事に戻ったようだのう<br>ひと安心　ひと安心
$C3010_MAIN_3000_0300_00_red,Red XIII,"No need to worry anymore, Gramps! I’m the son of the warrior Seto, after all.",も～心配いらないよ　じっちゃん<br>オイラは　戦士セトの息子だからね
$C3010_MAIN_3000_0400_00_cat,Cait Sith,Bugenhagen!,ブーゲンはん
$C3010_MAIN_3000_0500_00_cat,Cait Sith,There’s supposed to be a terminal connected to Shinra’s network set up in this valley somewhere.,この谷にも　神羅のネットワークに繋がる端末を<br>置かせてもろてるはずなんやけど
$C3010_MAIN_3000_0600_00_cat,Cait Sith,Where is it at?,どこにあります？
$C3010_MAIN_3000_0700_00_bgh,Bugenhagen,"Ho ho! You mean <i>that</i> terminal, eh?",ホーホウ　あの端末のことかの？
$C3010_MAIN_3000_0710_00_bgh,Bugenhagen,"Sure enough, we had one. It used some rare parts, so I got curious, y’see.",確かにあった<br>珍しいパーツが使われとったから興味深くてのう
$C3010_MAIN_3000_0800_00_bgh,Bugenhagen,"Took it apart, and well, there ya go.",分解して　ほら　あのとおり
$C3010_MAIN_3000_0900_00_bgh,Bugenhagen,Now it’s workin’ hard as this valley’s generator!,この谷の発電機として　活躍してくれとるわい
$C3010_MAIN_3000_1000_00_cat,Cait Sith,COSME_852,COSME_852
$C3010_MAIN_3000_1000_05_cat,Cait Sith,COSME_853,COSME_853
$C3010_MAIN_3000_1100_00_red,Red XIII,"Then, do you know about the Cetra’s temple?",じゃあ　セトラの神殿は知ってる？
$C3010_MAIN_3000_1200_00_bgh,Bugenhagen,"A temple, you say?",神殿とな？
$C3010_MAIN_3000_1300_00_bgh,Bugenhagen,"The Cetra didn’t need gods. They wouldn’t have built somethin’ like a temple, I reckon.",セトラは神など必要としない<br>神殿など作りはしなかったはずじゃよ
$C3010_MAIN_3000_1400_00_art,Aerith,"Oh, I see.",そうなんだ
$C3010_MAIN_3000_1500_00_bgh,Bugenhagen,It was probably outsiders who called it a temple.,神殿と呼んだのは　おそらく外の人間
$C3010_MAIN_3000_1600_00_bgh,Bugenhagen,There’s a legend that a Cetra structure’s hidden somewhere out there. It’s written in plenty o’ books.,セトラの建造物がどこかに隠されている<br>という伝説は　多くの書物に残されておる
$C3010_MAIN_3000_1700_00_red,Red XIII,As expected of Grandpa!,さすがは　じっちゃん！
$C3010_MAIN_3000_1800_00_bgh,Bugenhagen,Ho ho ho!,ホーホーホウ！
$C3010_MAIN_3000_1810_00_bgh,Bugenhagen,"Its location ain’t clear, though.",場所は　明らかになっとらんがの
$C3010_MAIN_3000_1810_05_red,Red XIII,Aw...,えー……
$C3010_MAIN_3000_1900_00_bgh,Bugenhagen,The Cetra were a race that walked a harsh path.,セトラは過酷な運命を辿った種族
$C3010_MAIN_3000_2000_00_bgh,Bugenhagen,"Even if you find it, it’s not a place you can just waltz into, I’d wager.",見つけたところで<br>容易に足を踏み入れられる場所ではなかろう
$C3010_MAIN_3000_2000_05_cld,Cloud,COSME_866,COSME_866
$C3010_MAIN_3000_2100_00_bgh,Bugenhagen,"If you’re goin’, be plenty careful.",行くのならば　じゅうぶんに用心せい
$C3010_MAIN_3000_2100_05_art,Aerith,COSME_868,COSME_868
$C3010_MAIN_3000_2100_07_tif,Tifa,COSME_869,COSME_869
$C3010_MAIN_3000_2200_00_bgh,Bugenhagen,"See it, hear it, touch it. There’s gotta be somethin’ there you can’t get from books.",見て　聞いて　触れて<br>書物では得られぬものが　そこにあるはずじゃ
$C3010_MAIN_3000_2300_00_bgh,Bugenhagen,"If you make it back safe, tell me all about it, eh?",無事に帰ったら　わしにも話を聞かせておくれ
$C3010_MAIN_3000_2400_00_mma,Gatekeeper,Master Bugenhagen!,ブーゲンハーゲン様！
$C3010_MAIN_3000_2500_00_bgh,Bugenhagen,What’s all this racket about?,なんじゃ　騒がしいのう
$C3010_MAIN_3000_2600_00_mma,Gatekeeper,Another one o’ those black cloaks showed up. What should we do?,また　あの黒いマントが現れまして<br>いかがいたしましょう
$C3010_MAIN_3000_2700_00_bgh,Bugenhagen,"Oh? A friend of yours, maybe?",おや　知り合いかな？
$C3010_MAIN_3000_2800_00_cld,Cloud,Where’s it at?,どこにいるんだ？
$C3010_MAIN_3000_2900_00_mma,Gatekeeper,Uh...at the valley entrance.,あの……谷の入口です
$C3010_MAIN_3000_3000_00_red,Red XIII,"Let’s go check it out, Cloud.",行ってみよう　クラウド
$C3010_MAIN_3000_3100_00_cld,Cloud,Yeah.,ああ
$C3010_MAIN_3100_0100_00_bgh,Bugenhagen,Ho ho ho! The turnin’ of the planet sure is a curious thing.,ホーホーホウ！<br>星の巡りとは　まことに面白いものじゃ
$C3010_MAIN_3100_0200_00_bgh,Bugenhagen,"Gotta close this gate up again, I suppose.",この扉は再び閉ざしておかねばのう
$C3010_MAIN_3100_0300_00_mma,Gatekeeper,The black cloak’s at the valley entrance. Some of our folks should be lookin’ after ‘em by now.,黒マントは　谷の入口です<br>今は仲間が看病しているはずですよ
$C3010_MAIN_3150_0100_00_mma,Gatekeeper,Welcome to Cosmo Canyon!,ようこそ　コスモキャニオンへ
$C3010_MAIN_3150_0200_00_mma,Gatekeeper,Go right on through.,どうぞ　お通りください
$C3010_MAIN_3150_0300_00_mma,Gatekeeper,Let us know if you spot any shady characters.,怪しい人物を見かけたら　お知らせください
$C3010_MAIN_3200_0100_00_mma,Lookout,Nanaki!,ナナキ！
$C3010_MAIN_3200_0200_00_red,Red XIII,Is that guy okay?,その人　大丈夫なの？
$C3010_MAIN_3200_0300_00_mma,Lookout,"Yeah, he’s worn out, but...",ああ　衰弱はしているが
$C3010_MAIN_3200_0400_00_mma,Lookout,"We’ve been seein’ a lot of these lately. Some say it’s Mako poisoning, but these symptoms...",最近多いんだ　魔晄中毒だって言う人もいるけど<br>この症状は……
$C3010_MAIN_3200_0500_00_mnt,Black-Cloaked Man,Nibel...heim...,ニブル……ヘイム……
$C3010_MAIN_3200_0500_05_yfi,Yuffie,COSME_891,COSME_891
$C3010_MAIN_3200_0600_00_mnt,Black-Cloaked Man,Nibel...heim...,ニブル……ヘイム……
$C3010_MAIN_3200_0700_00_blt,Barret,"Nibelheim, huh?",ニブルヘイムっていやあ
$C3010_MAIN_3200_0800_00_cld,Cloud,That’s me and Tifa’s hometown.,俺とティファの故郷だ
$C3010_MAIN_3200_0800_05_cat,Cait Sith,COSME_895,COSME_895
$C3010_MAIN_3200_0900_00_cat,Cait Sith,Nibelheim!,ニブルヘイム！
$C3010_MAIN_3200_0910_00_cat,Cait Sith,"If it’s there, then there’s definitely a Shinra terminal!",あそこやったら　確実に神羅の端末があります
$C3010_MAIN_3200_0910_05_tif,Tifa,COSME_898,COSME_898
$C3010_MAIN_3200_1000_00_tif,Tifa,"There...was one, I think.",あった……とは思うけど
$C3010_MAIN_3200_1100_00_cat,Cait Sith,"Cloud, you said earlier, that it’s fine to trust what I say, right?",クラウドさん　さっき言ってくれたやろ<br>ボクの言うこと　信じていいって
$C3010_MAIN_3200_1200_00_cat,Cait Sith,Maybe it was just to get by in the moment.,その場しのぎやったかもしれん
$C3010_MAIN_3200_1300_00_cat,Cait Sith,"But I wanna make your words the real deal, Cloud!",でもボクは　クラウドさんの言葉<br>ホンモンにしたいんです
$C3010_MAIN_3200_1400_00_cld,Cloud,But...,でも……
$C3010_MAIN_3200_1400_02_cat,Cait Sith,COSME_904,COSME_904
$C3010_MAIN_3200_1400_05_tif,Tifa,COSME_905,COSME_905
$C3010_MAIN_3200_1500_00_tif,Tifa,Let’s go check it out.,行ってみよう
$C3010_MAIN_3200_1500_05_cat,Cait Sith,COSME_907,COSME_907
$C3010_MAIN_3200_1600_00_mma,Lookout,Nibelheim? You mean <i>that</i> Nibelheim?,ニブルヘイムって<br>あのニブルヘイムですか？
$C3010_MAIN_3200_1700_00_mma,Lookout,There ain’t no land route connected to it.,陸の道は繋がっていませんよ
$C3010_MAIN_3200_1700_05_yfi,Yuffie,COSME_910,COSME_910
$C3010_MAIN_3200_1800_00_blt,Barret,Then that means...,と　くりゃあ
$C3010_MAIN_3200_1900_00_cld,Cloud,We’re goin’ by air.,空だな
$C3010_MAIN_3200_2000_00_art,Aerith,"Smoke signals, huh!",のろし　だね！
$C3010_MAIN_3200_2100_00_cat,Cait Sith,Then let’s head back to the airstrip!,ほな　飛行場に戻りましょ
$C3010_MAIN_3300_0100_00_mma,Lookout,"We’ll take care of this fella here, so don’t you worry none.",この人の面倒はここで見ますから<br>どうぞ　ご安心を
$C3010_MAIN_3300_0200_00_mnt,Black-Cloaked Man,Ugh...ahh...,うう……ああ……
$C3010_MAIN_3300_0300_00_mnt,Black-Cloaked Man,Nibel...heim...,ニブル……ヘイム……
$C3010_MAIN_3350_0100_00_cid,Cid,Thank you for choosin’ Bronco Air! We sincerely appreciate your business!,ブロンコ航空のご利用<br>まことに　ありがとうございま～す
$C3010_MAIN_3350_0200_00_cat,Cait Sith,"Cid, my man! Can you take us to Nibelheim?",シドはん<br>ニブルヘイムまで　お願いできますか？
$C3010_MAIN_3350_0300_00_cid,Cid,"Nibelheim, huh...",ニブルか……
$C3010_MAIN_3350_0400_00_cid,Cid,"Well, I’ll figure somethin’ out. With me behind the stick, anywhere’s just a hop away!",まあ　なんとかなんだろ<br>オレにかかれば　どんな場所でもひとっ飛びよ
$CHADL_QST_05_0100_0100_00_chd,Chadley,Cloud.,クラウドさん
$CHADL_QST_05_0100_0110_00_chd,Chadley,"It’s faint, but I’ve detected a response from Ancient Matter nearby.",かすかではありますが　近隣に<br>エンシェントマターの反応を確認しました
